SQ_PESSOA_VINCULANTE,SQ_PESSOA_VINCULADA,CO_CONDICAO,NO_VINCULO,DT_ENTRADA_SOCIEDADE,DT_INICIO_MANDATO,DT_SAIDA_SOCIEDADE,DT_TERMINO_MANDATO,VL_PARTICIPACAO,DS_CARGO_DIRECAO
562188,562189,801,EMPRESÁRIO,2015-02-02,,,,,
562190,562191,801,EMPRESÁRIO,2015-02-02,,,,,
562192,562193,801,EMPRESÁRIO,2015-02-02,,,,,
562194,562195,801,EMPRESÁRIO,2015-02-02,,,,,
562196,562197,801,EMPRESÁRIO,2015-02-02,,,,,
562198,562199,801,EMPRESÁRIO,2015-02-02,,,,,
562200,562201,801,EMPRESÁRIO,2015-02-02,,,,,
562242,562243,801,EMPRESÁRIO,2015-02-02,,,,40000,
562244,562245,801,EMPRESÁRIO,2015-02-02,,,,20000,
562101,562102,801,EMPRESÁRIO,2015-02-02,,,,,
562217,456390,401,TITULAR PESSOA FÍSICA,2015-02-02,2015-02-02,,,,ADMINISTRADOR
562217,456390,205,ADMINISTRADOR,2015-02-02,2015-01-20,,,,ADMINISTRADOR
563559,563560,401,TITULAR PESSOA FÍSICA,2015-02-12,2015-02-12,,,,ADMINISTRADOR
563559,563560,205,ADMINISTRADOR,2015-02-12,2015-02-03,,,,ADMINISTRADOR
562271,562272,101,SOCIO,2015-04-14,2015-04-14,,,,
562271,562273,101,SOCIO,2015-04-14,2015-04-14,2015-12-07,,,
562271,89752,205,ADMINISTRADOR,2015-04-14,2015-02-03,,,,
562271,89752,302,MAE/REPRESENTANTE,2015-04-14,2015-02-03,,,,
562271,158136,316,REPRESENTANTE LEGAL,2015-02-03,2015-02-03,,,,
562271,600880,101,SOCIO,2015-12-07,2015-12-07,,,,
562271,158136,301,PAI/REPRESENTANTE,2015-02-03,2015-02-03,,,,
562271,562273,301,PAI/REPRESENTANTE,2015-04-14,2015-02-03,2015-12-07,,,
562271,562272,205,ADMINISTRADOR,2015-04-14,2015-12-07,,,,
562277,562278,101,SOCIO,2015-02-03,2015-02-03,,,,
562277,562278,205,ADMINISTRADOR,2015-02-03,2015-01-06,,,,
562277,562278,316,REPRESENTANTE LEGAL,2015-02-03,2015-01-06,,,,
562277,158144,101,SOCIO,2015-02-03,2015-02-03,,,,
562277,158144,205,ADMINISTRADOR,2015-02-03,2015-01-06,,,,
562277,158144,316,REPRESENTANTE LEGAL,2015-02-03,2015-01-06,,,,
562264,562265,801,EMPRESÁRIO,2015-02-03,,,,50000,
562308,516477,101,SOCIO,2015-02-03,2015-02-03,,,,
562308,516477,205,ADMINISTRADOR,2015-02-03,2015-01-06,,,,
562308,516476,101,SOCIO,2015-02-03,2015-02-03,,,,
562308,516476,205,ADMINISTRADOR,2015-02-03,2015-01-06,,,,
562309,562310,401,TITULAR PESSOA FÍSICA,2015-02-03,2015-02-03,,,,ADMINISTRADOR
562309,562310,205,ADMINISTRADOR,2015-02-03,2014-11-10,,,,ADMINISTRADOR
562281,562282,101,SOCIO,2015-02-03,2015-02-03,,,,
562281,91916,101,SOCIO,2015-02-03,2015-02-03,,,,
562281,91916,205,ADMINISTRADOR,2015-02-03,2014-12-08,,,,
562300,27120,401,TITULAR PESSOA FÍSICA,2015-02-03,2015-02-03,,,,ADMINISTRADOR
562300,27120,205,ADMINISTRADOR,2015-02-03,2015-01-05,,,,ADMINISTRADOR
563428,563429,101,SOCIO,2015-02-03,2015-02-03,,,,
563428,563429,205,ADMINISTRADOR,2015-02-03,2015-09-21,,,,
563428,365205,101,SOCIO,2015-02-03,2015-02-03,,,,
563428,365205,205,ADMINISTRADOR,2015-02-03,2015-02-03,,,,
563428,563429,101,SOCIO,2015-02-11,,,,,
569970,562389,801,EMPRESÁRIO,2015-10-20,2015-10-20,,,10000,
584935,584936,801,EMPRESÁRIO,2015-02-03,2015-02-03,,,35000,
603808,603809,801,EMPRESÁRIO,2015-02-03,2015-02-03,,,10000,
562315,562316,801,EMPRESÁRIO,2015-02-03,,,,,
562260,562261,801,EMPRESÁRIO,2015-02-03,,,,,
562284,562285,205,ADMINISTRADOR,2015-02-03,2015-02-03,,,,
562284,562286,101,SOCIO,2015-02-03,2015-02-03,2015-07-23,2015-07-23,,
562284,562286,205,ADMINISTRADOR,2015-02-03,2015-02-03,2015-07-23,2015-07-23,,
562284,562285,401,TITULAR PESSOA FÍSICA,2015-02-03,2015-02-03,,,,
562284,562285,101,SOCIO,2015-10-21,2015-10-21,,,,
562284,562286,101,SOCIO,2015-10-21,2015-10-21,,2015-07-23,,
562284,562286,205,ADMINISTRADOR,2015-01-06,2015-01-06,,2015-07-23,,
562383,562384,801,EMPRESÁRIO,2015-02-03,,,,,
562385,490070,801,EMPRESÁRIO,2015-02-03,,,,5000,
562317,562318,801,EMPRESÁRIO,2015-02-03,,,,,
562319,562320,801,EMPRESÁRIO,2015-02-03,,,,,
562321,562322,801,EMPRESÁRIO,2015-02-03,,,,,
562323,562324,801,EMPRESÁRIO,2015-02-03,,,,,
562325,562326,801,EMPRESÁRIO,2015-02-03,,,,,
562327,562328,801,EMPRESÁRIO,2015-02-03,,,,,
562329,562330,801,EMPRESÁRIO,2015-02-03,,,,,
562331,562332,801,EMPRESÁRIO,2015-02-03,,,,,
562333,562334,801,EMPRESÁRIO,2015-02-03,,,,,
562335,562336,801,EMPRESÁRIO,2015-02-03,,,,,
562337,562338,801,EMPRESÁRIO,2015-02-03,,,,,
562339,562340,801,EMPRESÁRIO,2015-02-03,,,,,
562341,562342,801,EMPRESÁRIO,2015-02-03,,,,,
562343,562344,801,EMPRESÁRIO,2015-02-03,,,,,
562345,562346,801,EMPRESÁRIO,2015-02-03,,,,,
562347,562348,801,EMPRESÁRIO,2015-02-03,,,,,
562349,562350,801,EMPRESÁRIO,2015-02-03,,,,,
562416,562417,801,EMPRESÁRIO,2015-02-04,,,,,
562418,562419,801,EMPRESÁRIO,2015-02-04,,,,,
562420,562421,801,EMPRESÁRIO,2015-02-04,,,,,
562422,562423,801,EMPRESÁRIO,2015-02-04,,,,,
562424,562425,801,EMPRESÁRIO,2015-02-04,,,,,
562426,562427,801,EMPRESÁRIO,2015-02-04,,,,,
562428,562429,801,EMPRESÁRIO,2015-02-04,,,,,
562430,562431,801,EMPRESÁRIO,2015-02-04,,,,,
562432,562433,801,EMPRESÁRIO,2015-02-04,,,,,
562434,562435,801,EMPRESÁRIO,2015-02-04,,,,,
562436,562437,801,EMPRESÁRIO,2015-02-04,,,,,
562302,562303,401,TITULAR PESSOA FÍSICA,2015-02-03,2015-02-03,,,,ADMINISTRADOR
562302,562303,205,ADMINISTRADOR,2015-02-03,2015-01-14,,,,ADMINISTRADOR
562351,562352,801,EMPRESÁRIO,2015-02-03,,,,,
562353,562354,801,EMPRESÁRIO,2015-02-03,,,,,
562355,562356,801,EMPRESÁRIO,2015-02-03,,,,,
562357,562358,801,EMPRESÁRIO,2015-02-03,,,,,
562359,562360,801,EMPRESÁRIO,2015-02-03,,,,,
562361,562362,801,EMPRESÁRIO,2015-02-03,,,,,
562363,562364,801,EMPRESÁRIO,2015-02-03,,,,,
562365,562366,801,EMPRESÁRIO,2015-02-03,,,,,
562367,562368,801,EMPRESÁRIO,2015-02-03,,,,,
562369,562370,801,EMPRESÁRIO,2015-02-03,,,,,
562371,562372,801,EMPRESÁRIO,2015-02-03,,,,,
562373,562374,801,EMPRESÁRIO,2015-02-03,,,,,
562375,562376,801,EMPRESÁRIO,2015-02-03,,,,,
562377,562378,801,EMPRESÁRIO,2016-03-13,2016-03-13,,,0,
562379,562380,801,EMPRESÁRIO,2015-02-03,,,,,
562381,562382,801,EMPRESÁRIO,2015-02-03,,,,,
562313,112838,401,TITULAR PESSOA FÍSICA,2015-02-03,,,,78800,
562388,562389,801,EMPRESÁRIO,2015-02-03,,,,50000,
562388,569970,901,FILIAL NA MESMA UF DA SEDE,2015-03-19,,,,,
562388,609435,901,FILIAL NA MESMA UF DA SEDE,2016-03-02,,,,,
562470,562471,801,EMPRESÁRIO,2015-02-04,,,,,
562472,562473,801,EMPRESÁRIO,2015-02-04,,,,,
562474,562475,801,EMPRESÁRIO,2015-02-04,,,,,
562476,562477,801,EMPRESÁRIO,2015-02-04,,,,,
562478,562479,801,EMPRESÁRIO,2015-02-04,,,,,
562480,562481,801,EMPRESÁRIO,2015-02-04,,,,,
562482,562483,801,EMPRESÁRIO,2015-02-04,,,,,
562484,562485,801,EMPRESÁRIO,2015-02-04,,,,,
562301,156893,401,TITULAR PESSOA FÍSICA,2015-02-03,2015-02-03,,,,ADMINISTRADOR
562301,156893,205,ADMINISTRADOR,2015-02-03,2015-01-06,,,,ADMINISTRADOR
562390,562391,801,EMPRESÁRIO,2015-02-04,,,,,
562392,562393,801,EMPRESÁRIO,2015-02-04,,,,,
562394,562395,801,EMPRESÁRIO,2015-02-04,,,,,
562396,562397,801,EMPRESÁRIO,2016-03-18,2016-03-18,,,0,
562398,562399,801,EMPRESÁRIO,2015-02-04,,,,,
562400,562401,801,EMPRESÁRIO,2015-02-04,,,,,
562402,562403,801,EMPRESÁRIO,2015-02-04,,,,,
562404,562405,801,EMPRESÁRIO,2015-02-04,,,,,
562406,562407,801,EMPRESÁRIO,2015-02-04,,,,,
562408,562409,801,EMPRESÁRIO,2015-02-04,,,,,
562410,562411,801,EMPRESÁRIO,2015-02-04,,,,,
562412,562413,801,EMPRESÁRIO,2015-02-04,,,,,
562414,562415,801,EMPRESÁRIO,2015-02-04,,,,,
562446,562447,801,EMPRESÁRIO,2015-02-04,,,,25000,
563403,563404,801,EMPRESÁRIO,2015-02-11,,,,20000,
562443,455635,101,SOCIO,2015-02-04,,,,,
562443,461464,101,SOCIO,2015-02-04,,,,,
562443,451988,205,ADMINISTRADOR,2015-02-04,2014-12-30,,,,
562443,451988,316,REPRESENTANTE LEGAL,2015-02-04,2014-12-30,,,,
563876,563877,101,SOCIO,2015-02-04,2015-02-04,,,,
563876,563877,205,ADMINISTRADOR,2015-02-04,2015-02-04,,,,
563876,563878,101,SOCIO,2015-02-04,2015-02-04,2015-07-02,,,
563876,563878,205,ADMINISTRADOR,2015-02-04,2015-01-24,2015-07-02,,,
563876,599571,101,SOCIO,2015-07-02,2015-07-02,,,,
563879,563880,801,EMPRESÁRIO,2015-02-04,2015-02-04,,,30000,
562595,458802,801,EMPRESÁRIO,2015-02-04,,,,10000,
563546,2378,801,EMPRESÁRIO,2015-02-12,,,,38000,
562438,562439,101,SOCIO,2015-02-04,,,,,
562438,77119,101,SOCIO,2015-02-04,2015-02-04,,,,
562438,77119,205,ADMINISTRADOR,2015-02-04,2015-01-21,,,,
565600,565601,101,SOCIO,2015-03-03,2015-03-03,,,,
565600,565602,101,SOCIO,2015-03-03,2015-03-03,,,,
565600,565603,101,SOCIO,2015-03-03,2015-03-03,,,,
565600,565603,205,ADMINISTRADOR,2015-03-03,2015-02-04,,,,
563583,563584,801,EMPRESÁRIO,2015-02-12,,,,30000,
562441,562442,801,EMPRESÁRIO,2015-02-04,,,,20000,
562450,172108,101,SOCIO,2015-02-04,2015-02-04,2016-03-22,2016-03-22,,
562450,172108,205,ADMINISTRADOR,2015-02-04,2015-02-04,2016-03-22,2016-03-22,,
562450,562451,101,SOCIO,2015-02-04,,,,,
562450,562452,101,SOCIO,2015-02-04,,2015-08-21,2015-08-21,,
562450,596695,101,SOCIO,2016-03-22,2016-03-22,2016-09-19,2016-09-19,,
562450,596695,205,ADMINISTRADOR,2016-03-22,2016-03-22,2016-09-19,2016-09-19,,
562450,630832,101,SOCIO,2016-08-01,2016-08-01,,,35000,
562450,630832,205,ADMINISTRADOR,2016-08-01,2016-08-01,,,0,
562540,562541,801,EMPRESÁRIO,2015-02-04,,,,,
562542,562543,801,EMPRESÁRIO,2015-02-04,,,,,
562562,562563,801,EMPRESÁRIO,2015-02-04,,,,,
562564,562565,801,EMPRESÁRIO,2015-02-04,,,,,
562566,562567,801,EMPRESÁRIO,2015-02-04,,,,,
562568,562569,801,EMPRESÁRIO,2015-02-04,,,,,
562570,562571,801,EMPRESÁRIO,2015-02-04,,,,,
562572,562573,801,EMPRESÁRIO,2015-02-04,,,,,
562574,562575,801,EMPRESÁRIO,2015-02-04,,,,,
562576,562577,801,EMPRESÁRIO,2015-02-04,,,,,
562578,562579,801,EMPRESÁRIO,2015-02-04,,,,,
562580,562581,801,EMPRESÁRIO,2015-02-04,,,,,
562582,562583,801,EMPRESÁRIO,2015-02-04,,,,,
562584,562585,801,EMPRESÁRIO,2015-02-04,,,,,
562586,562587,801,EMPRESÁRIO,2015-02-04,,,,,
562588,562589,801,EMPRESÁRIO,2015-02-04,,,,,
562596,562597,801,EMPRESÁRIO,2015-02-05,,,,,
562598,562599,801,EMPRESÁRIO,2015-02-05,,,,,
562440,364779,101,SOCIO,2015-02-04,2015-02-04,,,,
562440,364779,205,ADMINISTRADOR,2015-02-04,2014-10-07,,,,
562440,417347,101,SOCIO,2015-02-04,2015-02-04,,,,
562440,417347,205,ADMINISTRADOR,2015-02-04,2014-10-07,,,,
562593,562594,801,EMPRESÁRIO,2015-02-04,,,,20000,
562600,562601,801,EMPRESÁRIO,2015-02-05,,,,,
562602,562603,801,EMPRESÁRIO,2015-02-05,,,,,
562651,562652,801,EMPRESÁRIO,2015-02-05,,,,,
562653,562654,801,EMPRESÁRIO,2015-02-05,,,,,
562655,562656,801,EMPRESÁRIO,2015-02-05,,,,,
562657,562658,801,EMPRESÁRIO,2015-02-05,,,,,
562996,366165,801,EMPRESÁRIO,2015-02-08,,,,60000,
562486,562487,801,EMPRESÁRIO,2015-02-04,,,,,
562488,562489,801,EMPRESÁRIO,2015-02-04,,,,,
562490,562491,801,EMPRESÁRIO,2015-02-04,,,,,
562492,562493,801,EMPRESÁRIO,2015-02-04,,,,,
562494,562495,801,EMPRESÁRIO,2015-02-04,,,,,
562496,562497,801,EMPRESÁRIO,2015-02-04,,,,,
562498,562499,801,EMPRESÁRIO,2015-02-04,,,,,
562500,562501,801,EMPRESÁRIO,2015-02-04,,,,,
562502,562503,801,EMPRESÁRIO,2015-02-04,,,,,
562504,562505,801,EMPRESÁRIO,2015-02-04,,,,,
562506,562507,801,EMPRESÁRIO,2015-02-04,,,,,
562508,562509,801,EMPRESÁRIO,2015-02-04,,,,,
562510,562511,801,EMPRESÁRIO,2015-02-04,,,,,
562512,562513,801,EMPRESÁRIO,2015-02-04,,,,,
562514,562515,801,EMPRESÁRIO,2015-02-04,,,,,
562460,562461,401,TITULAR PESSOA FÍSICA,2015-02-04,2015-02-04,,,,ADMINISTRADOR
562460,562461,205,ADMINISTRADOR,2015-02-04,2015-01-19,,,,ADMINISTRADOR
562544,562545,801,EMPRESÁRIO,2015-02-04,,,,,
562546,562547,801,EMPRESÁRIO,2015-02-04,,,,,
562548,562549,801,EMPRESÁRIO,2015-02-04,,,,,
562550,562551,801,EMPRESÁRIO,2015-02-04,,,,,
562552,562553,801,EMPRESÁRIO,2015-02-04,,,,,
562554,562555,801,EMPRESÁRIO,2015-02-04,,,,,
562556,562557,801,EMPRESÁRIO,2015-02-04,,,,,
562558,562559,801,EMPRESÁRIO,2015-02-04,,,,,
562560,562561,801,EMPRESÁRIO,2015-02-04,,,,,
562516,562517,801,EMPRESÁRIO,2015-02-04,,,,,
562518,562519,801,EMPRESÁRIO,2015-02-04,,,,,
562520,562521,801,EMPRESÁRIO,2015-02-04,,,,,
562522,562523,801,EMPRESÁRIO,2015-02-04,,,,,
562524,562525,801,EMPRESÁRIO,2015-02-04,,,,,
562526,562527,801,EMPRESÁRIO,2015-02-04,,,,,
562528,562529,801,EMPRESÁRIO,2015-02-04,,,,,
562530,562531,801,EMPRESÁRIO,2015-02-04,,,,,
562532,562533,801,EMPRESÁRIO,2015-02-04,,,,,
562534,562535,801,EMPRESÁRIO,2015-02-04,,,,,
562536,562537,801,EMPRESÁRIO,2015-02-04,,,,,
562538,562539,801,EMPRESÁRIO,2015-02-04,,,,,
575671,143079,203,DIRETOR,2015-01-25,2015-01-25,,,0,DIRETOR
575671,575672,203,DIRETOR,2015-01-25,2015-01-25,,2018-01-25,0,
575671,575673,203,DIRETOR,2015-01-25,2015-01-25,,2018-01-25,0,
564346,102870,801,EMPRESÁRIO,2015-02-23,2015-02-23,,,30000,
562617,562618,401,TITULAR PESSOA FÍSICA,2015-02-05,2015-02-05,,,,ADMINISTRADOR
562617,562618,205,ADMINISTRADOR,2015-02-05,2015-01-26,,,,ADMINISTRADOR
565158,565159,801,EMPRESÁRIO,2015-02-27,2015-02-27,,,30000,
562686,562687,801,EMPRESÁRIO,2015-02-05,,,,,
562688,562689,801,EMPRESÁRIO,2015-02-05,,,,,
562690,562691,801,EMPRESÁRIO,2015-02-05,,,,,
562692,562693,801,EMPRESÁRIO,2015-02-05,,,,,
562694,562695,801,EMPRESÁRIO,2015-02-05,,,,,
562696,562697,801,EMPRESÁRIO,2015-02-05,,,,,
562698,562699,801,EMPRESÁRIO,2015-02-05,,,,,
562700,562701,801,EMPRESÁRIO,2015-02-05,,,,,
562702,562703,801,EMPRESÁRIO,2015-02-05,,,,,
562704,562705,801,EMPRESÁRIO,2015-02-05,,,,,
562706,562707,801,EMPRESÁRIO,2015-02-05,,,,,
562708,562709,801,EMPRESÁRIO,2015-02-05,,,,,
562710,562711,801,EMPRESÁRIO,2015-02-05,,,,,
562712,562713,801,EMPRESÁRIO,2015-02-05,,,,,
562714,562715,801,EMPRESÁRIO,2015-02-05,,,,,
562716,562717,801,EMPRESÁRIO,2015-02-05,,,,,
562718,562719,801,EMPRESÁRIO,2015-02-05,,,,,
562720,562721,801,EMPRESÁRIO,2015-02-05,,,,,
562616,83108,101,SOCIO,2015-02-05,2015-02-05,,,,
562616,83108,205,ADMINISTRADOR,2015-02-05,2014-12-19,,,,
562616,13034,101,SOCIO,2015-02-05,2015-02-05,,,,
562616,13034,205,ADMINISTRADOR,2015-02-05,2014-12-10,,,,
562622,562623,801,EMPRESÁRIO,2015-02-05,,,,10000,
562630,362106,101,SOCIO,2015-02-05,2015-02-05,,,1000,
562630,562631,101,SOCIO,2015-02-05,2015-02-05,,,99000,
562630,562631,205,ADMINISTRADOR,2015-02-05,2015-01-23,,,,
562722,562723,801,EMPRESÁRIO,2015-02-05,,,,,
562724,562725,801,EMPRESÁRIO,2015-02-05,,,,,
562726,562727,801,EMPRESÁRIO,2015-02-05,,,,,
562728,562729,801,EMPRESÁRIO,2015-02-05,,,,,
562608,562609,801,EMPRESÁRIO,2015-02-05,,,,50000,
562788,299091,101,SOCIO,2015-02-06,,,,,
562788,24842,205,ADMINISTRADOR,2015-02-06,2015-01-13,,,,
562788,24842,316,REPRESENTANTE LEGAL,2015-02-06,2015-01-13,,,,
562788,148159,101,SOCIO,2015-02-06,2015-02-06,,,,
562788,148159,205,ADMINISTRADOR,2015-02-06,2015-01-13,,,,
562830,562831,801,EMPRESÁRIO,2015-02-06,,,,,
562832,562833,801,EMPRESÁRIO,2015-02-06,,,,,
565091,364277,801,EMPRESÁRIO,2015-02-27,2015-02-27,,,20000,
565127,565128,801,EMPRESÁRIO,2015-03-02,2015-03-02,,,75000,
567972,170154,801,EMPRESÁRIO,2015-03-18,2015-03-18,,,20000,
567589,567590,101,SOCIO,2015-03-19,2015-03-19,,,,
567589,567590,205,ADMINISTRADOR,2015-03-19,2015-02-05,,,,
567589,98399,101,SOCIO,2015-02-05,2015-02-05,2016-04-15,2016-04-15,,
567589,98399,205,ADMINISTRADOR,2015-02-05,2015-02-05,2016-04-15,2016-04-15,,
562613,562614,801,EMPRESÁRIO,2015-02-05,,,,20000,
562627,562628,101,SOCIO,2015-02-05,2015-02-05,,,,
562627,562628,205,ADMINISTRADOR,2015-02-05,2015-01-26,,,,
562627,562629,101,SOCIO,2015-02-05,,,,,
562646,562647,101,SOCIO,2015-02-05,,,,,
562646,562648,101,SOCIO,2015-02-05,2015-02-05,,,,
562646,562648,205,ADMINISTRADOR,2015-02-05,2015-01-20,,,,
562779,562780,801,EMPRESÁRIO,2015-02-06,,,,,
562640,562641,101,SOCIO,2015-02-05,2015-02-05,,,,
562640,163803,101,SOCIO,2015-02-05,2015-02-05,,,,
562640,163803,205,ADMINISTRADOR,2015-02-05,2014-11-25,,,,
562640,330797,101,SOCIO,2015-02-05,2015-02-05,,,,
562604,562605,801,EMPRESÁRIO,2015-02-05,,,,150000,
562604,629867,901,FILIAL NA MESMA UF DA SEDE,2016-08-31,,,,,
562649,562650,101,SOCIO,2015-02-05,2015-02-05,,,,
562649,562650,205,ADMINISTRADOR,2015-02-05,2014-11-12,,,,
562649,72135,101,SOCIO,2015-02-05,2015-02-05,,,,
562649,72135,205,ADMINISTRADOR,2015-02-05,2014-11-12,,,,
562756,562757,801,EMPRESÁRIO,2015-02-05,,,,,
562758,562759,801,EMPRESÁRIO,2015-02-05,,,,,
562625,457825,401,TITULAR PESSOA FÍSICA,2015-02-05,,,,,
562625,562626,205,ADMINISTRADOR,2016-06-20,2014-12-15,,,,ADMINISTRADOR
562632,562633,101,SOCIO,2015-02-05,,,,25000,
562632,562634,101,SOCIO,2015-02-05,,,,25000,
562632,562633,205,ADMINISTRADOR,2015-02-05,2015-02-05,,,,ADMINISTRADOR
562632,562634,205,ADMINISTRADOR,2015-02-05,2015-02-05,,,,ADMINISTRADOR
562635,562636,801,EMPRESÁRIO,2015-02-05,,,,25000,
562638,562639,101,SOCIO,2015-02-05,,,,,
562638,345693,101,SOCIO,2015-02-05,2015-02-05,,,,
562638,345693,205,ADMINISTRADOR,2015-02-05,2014-10-10,,,,
562730,562731,801,EMPRESÁRIO,2015-02-05,,,,,
562732,562733,801,EMPRESÁRIO,2015-02-05,,,,,
562734,562735,801,EMPRESÁRIO,2015-02-05,,,,,
562736,562737,801,EMPRESÁRIO,2015-02-05,,,,,
562738,562739,801,EMPRESÁRIO,2015-02-05,,,,,
562740,562741,801,EMPRESÁRIO,2015-02-05,,,,,
562742,562743,801,EMPRESÁRIO,2015-02-05,,,,,
562744,562745,801,EMPRESÁRIO,2015-02-05,,,,,
562746,562747,801,EMPRESÁRIO,2015-02-05,,,,,
562748,562749,801,EMPRESÁRIO,2015-02-05,,,,,
562750,562751,801,EMPRESÁRIO,2015-02-05,,,,,
562752,562753,801,EMPRESÁRIO,2015-02-05,,,,,
562659,562660,801,EMPRESÁRIO,2015-02-05,,,,,
562661,562662,801,EMPRESÁRIO,2015-02-05,,,,,
562663,562664,801,EMPRESÁRIO,2015-02-05,,,,,
562665,562666,801,EMPRESÁRIO,2015-02-05,,,,,
562667,562668,801,EMPRESÁRIO,2015-02-05,,,,,
562670,562671,801,EMPRESÁRIO,2015-02-05,,,,,
562672,562673,801,EMPRESÁRIO,2015-02-05,,,,,
562674,562675,801,EMPRESÁRIO,2015-02-05,,,,,
562676,562677,801,EMPRESÁRIO,2015-02-05,,,,,
562678,562679,801,EMPRESÁRIO,2015-02-05,,,,,
562680,562681,801,EMPRESÁRIO,2015-02-05,,,,,
562682,562683,801,EMPRESÁRIO,2015-02-05,,,,,
562684,562685,801,EMPRESÁRIO,2015-02-05,,,,,
562754,562755,801,EMPRESÁRIO,2015-02-05,,,,,
562771,562772,801,EMPRESÁRIO,2015-02-06,,,,,
562773,562774,801,EMPRESÁRIO,2015-02-06,,,,,
562775,562776,801,EMPRESÁRIO,2015-02-06,,,,,
562777,562778,801,EMPRESÁRIO,2015-02-06,,,,,
599828,599829,801,EMPRESÁRIO,2015-12-08,,,,,
562800,111800,801,EMPRESÁRIO,2015-02-06,,,,50000,
562850,562851,801,EMPRESÁRIO,2015-02-06,,,,,
562852,562853,801,EMPRESÁRIO,2015-02-06,,,,,
562854,562855,801,EMPRESÁRIO,2015-02-06,,,,,
563575,563576,801,EMPRESÁRIO,2015-02-12,,,,20000,
563405,23977,801,EMPRESÁRIO,2015-02-11,,,,10000,
562856,562857,801,EMPRESÁRIO,2015-02-06,,,,,
562858,562859,801,EMPRESÁRIO,2015-02-06,,,,,
562860,562861,801,EMPRESÁRIO,2015-02-06,,,,,
562862,562863,801,EMPRESÁRIO,2015-02-06,,,,,
562864,562865,801,EMPRESÁRIO,2015-02-06,,,,,
562866,562867,801,EMPRESÁRIO,2015-02-06,,,,,
562868,562869,801,EMPRESÁRIO,2015-02-06,,,,,
562870,562871,801,EMPRESÁRIO,2015-02-06,,,,,
562872,562873,801,EMPRESÁRIO,2015-02-06,,,,,
562874,562875,801,EMPRESÁRIO,2015-02-06,,,,,
562876,562877,801,EMPRESÁRIO,2015-02-06,,,,,
562878,562879,801,EMPRESÁRIO,2015-02-06,,,,,
562880,562881,801,EMPRESÁRIO,2015-02-06,,,,,
562882,562883,801,EMPRESÁRIO,2015-02-06,,,,,
562806,562807,801,EMPRESÁRIO,2015-02-06,,,,8000,
562884,562885,801,EMPRESÁRIO,2015-02-06,,,,,
562886,562887,801,EMPRESÁRIO,2015-02-06,,,,,
562888,562889,801,EMPRESÁRIO,2015-02-06,,,,,
562890,562891,801,EMPRESÁRIO,2015-02-06,,,,,
562892,562893,801,EMPRESÁRIO,2015-02-06,,,,,
562894,562895,801,EMPRESÁRIO,2015-02-06,,,,,
562896,562897,801,EMPRESÁRIO,2015-02-06,,,,,
562898,562899,801,EMPRESÁRIO,2015-02-06,,,,,
562900,562901,801,EMPRESÁRIO,2015-02-06,,,,,
562761,562762,801,EMPRESÁRIO,2015-02-06,,,,10000,
562766,562767,801,EMPRESÁRIO,2015-02-06,,,,25000,
562768,562769,801,EMPRESÁRIO,2015-02-06,,,,60000,
562770,34537,801,EMPRESÁRIO,2015-02-06,,,,10000,
562783,562784,101,SOCIO,2015-02-06,,,,,
562783,355556,101,SOCIO,2015-02-06,2015-02-06,,,,
562783,355556,205,ADMINISTRADOR,2015-02-06,2015-01-16,,,,
562929,562930,801,EMPRESÁRIO,2015-02-06,,,,,
562931,562932,801,EMPRESÁRIO,2015-02-06,,,,,
562933,562934,801,EMPRESÁRIO,2015-02-06,,,,,
562935,562936,801,EMPRESÁRIO,2015-02-06,,,,,
563030,563031,801,EMPRESÁRIO,2015-02-09,,,,15000,
562801,357947,801,EMPRESÁRIO,2015-02-06,,,,50000,
562834,562835,801,EMPRESÁRIO,2015-02-06,,,,,
562836,562837,801,EMPRESÁRIO,2015-02-06,,,,,
562838,562839,801,EMPRESÁRIO,2015-02-06,,,,,
562840,562841,801,EMPRESÁRIO,2015-02-06,,,,,
562842,562843,801,EMPRESÁRIO,2015-02-06,,,,,
562844,562845,801,EMPRESÁRIO,2015-02-06,,,,,
562846,562847,801,EMPRESÁRIO,2015-02-06,,,,,
562848,562849,801,EMPRESÁRIO,2015-02-06,,,,,
569961,164863,101,SOCIO,2015-04-09,2015-04-09,,,,
569961,164863,205,ADMINISTRADOR,2015-04-09,2015-02-06,,,,
569961,153734,101,SOCIO,2015-04-09,2015-04-09,,,,
569961,153734,205,ADMINISTRADOR,2015-04-09,2015-04-09,,,,
562902,562903,801,EMPRESÁRIO,2015-02-06,,,,,
562904,562905,801,EMPRESÁRIO,2015-02-06,,,,,
562906,562907,801,EMPRESÁRIO,2015-02-06,,,,,
562908,562909,801,EMPRESÁRIO,2015-02-06,,,,,
562910,562911,801,EMPRESÁRIO,2015-02-06,,,,,
562912,562913,801,EMPRESÁRIO,2015-02-06,,,,,
562914,562915,801,EMPRESÁRIO,2015-02-06,,,,,
562916,562917,801,EMPRESÁRIO,2015-02-06,,,,,
562918,562919,801,EMPRESÁRIO,2015-02-06,,,,,
562920,562921,801,EMPRESÁRIO,2015-02-06,,,,,
562928,134900,801,EMPRESÁRIO,2015-02-06,,,,10000,
562943,562944,801,EMPRESÁRIO,2015-02-07,,,,,
562827,449010,101,SOCIO,2015-02-06,2015-02-06,2016-01-04,,,
